ABS,QC,QCOA,QCCALB,OACALB,S1,S2
650.420453,-0.043597,0.012081,-0.030971,-0.010558,-0.016834,-0.019994
652.284122,-0.03106,0.01704,-0.02993,-0.007843,-0.012623,-0.017904
654.14779,-0.021758,0.019781,-0.028492,-0.013411,-0.010946,-0.016617
656.011459,-0.006455,0.031482,-0.006051,0.006912,0.001067,-0.005362
657.875128,-0.013461,0.031621,-0.001377,0.007439,0.003498,-0.010244
659.738797,0.009814,0.054899,0.011732,0.029115,0.027026,0.012357
661.602466,0.018487,0.05641,0.002585,0.03253,0.02538,0.016394
663.466135,0.035924,0.073372,0.017425,0.043416,0.043205,0.037849
665.329804,0.053473,0.092854,0.042825,0.063489,0.065943,0.060429
667.193473,0.054609,0.09488,0.044801,0.07042,0.063307,0.060025
669.057142,0.047189,0.090979,0.030316,0.06883,0.057788,0.053692
670.920811,0.044469,0.089591,0.02651,0.062474,0.056256,0.046069
672.78448,0.040509,0.091846,0.028332,0.054543,0.051243,0.044507
674.648149,0.034462,0.090316,0.031639,0.052378,0.047887,0.048081
676.511817,0.02819,0.08542,0.028131,0.055085,0.046898,0.045993
678.375486,0.024316,0.086819,0.019211,0.056638,0.048769,0.043609
680.239155,0.026357,0.086785,0.018187,0.053675,0.048444,0.042685
682.102824,0.025833,0.084256,0.020867,0.050996,0.044799,0.041038
683.966493,0.01554,0.080979,0.017636,0.047275,0.038733,0.03654
685.830162,0.009411,0.074637,0.008902,0.044084,0.037503,0.031872
687.693831,0.015597,0.073423,0.006788,0.044946,0.040728,0.035029
689.5575,0.015264,0.072117,0.003495,0.04335,0.038217,0.033164
691.421169,0.022403,0.081318,0.013135,0.050667,0.045068,0.040668
693.284838,0.014026,0.071854,0.007618,0.043002,0.037654,0.031377
695.148507,0.012137,0.068029,0.002816,0.04227,0.034497,0.029009
697.012176,0.018482,0.074247,0.005475,0.045568,0.040206,0.035651
698.875844,0.018503,0.075006,0.006094,0.045194,0.039644,0.034211
700.739513,0.026988,0.084051,0.013885,0.054814,0.045918,0.041723
702.603182,0.026219,0.08439,0.01161,0.055181,0.045832,0.042817
704.466851,0.02302,0.086692,0.010531,0.057116,0.049006,0.046422
706.33052,0.025495,0.091768,0.015698,0.065235,0.057112,0.053596
708.194189,0.022346,0.090093,0.017781,0.068416,0.059099,0.054956
710.057858,0.018911,0.088573,0.01711,0.068102,0.058667,0.05382
711.921527,0.022002,0.095079,0.021854,0.073915,0.067027,0.0588
713.785196,0.02015,0.097711,0.01986,0.076458,0.068562,0.059117
715.648865,0.020943,0.101005,0.016556,0.079714,0.067911,0.061693
717.512534,0.023674,0.110045,0.016502,0.084989,0.073287,0.065756
719.376203,0.027213,0.122843,0.017888,0.092907,0.081662,0.071636
721.239872,0.028461,0.127547,0.015125,0.097149,0.084604,0.07574
723.10354,0.027864,0.124994,0.014129,0.096284,0.086078,0.076031
724.967209,0.02276,0.115366,0.010993,0.086572,0.078627,0.066901
726.830878,0.023381,0.108577,0.014056,0.082076,0.073785,0.06306
728.694547,0.024113,0.10198,0.015074,0.077543,0.069643,0.06044
730.558216,0.016085,0.089529,0.007005,0.06632,0.059763,0.051325
732.421885,0.015323,0.082464,0.007271,0.06108,0.05525,0.047026
734.285554,0.01081,0.071368,0.004977,0.052263,0.046406,0.038883
736.149223,0.011884,0.068203,0.007023,0.048495,0.043839,0.038364
738.012892,0.013433,0.066244,0.008536,0.045777,0.041037,0.036708
739.876561,0.010515,0.05955,0.004292,0.039929,0.034711,0.029692
741.74023,0.010448,0.057643,0.004457,0.037456,0.033733,0.028483
743.603899,0.011684,0.055602,0.006418,0.035822,0.033211,0.027407
745.467567,0.013576,0.054496,0.008724,0.036056,0.032744,0.026992
747.331236,0.015207,0.054929,0.010793,0.035968,0.034203,0.028228
749.194905,0.016446,0.054403,0.012143,0.035683,0.035552,0.029184
751.058574,0.015062,0.050037,0.011002,0.032673,0.030964,0.025604
752.922243,0.018624,0.051867,0.013846,0.034048,0.031939,0.027228
754.785912,0.01823,0.051338,0.013217,0.033337,0.03171,0.027228
756.649581,0.015297,0.048324,0.01072,0.030677,0.028687,0.024886
758.51325,0.017209,0.050431,0.011811,0.031516,0.029563,0.025657
760.376919,0.017673,0.050344,0.011733,0.03119,0.0296,0.025177
762.240588,0.01719,0.048551,0.011811,0.029797,0.02799,0.024423
764.104257,0.017605,0.048363,0.012166,0.030098,0.028273,0.02412
765.967926,0.013964,0.044461,0.008293,0.026573,0.024969,0.019774
767.831594,0.013932,0.04485,0.009686,0.027098,0.02516,0.020512
769.695263,0.014556,0.045424,0.011083,0.027197,0.025071,0.021105
771.558932,0.01164,0.041262,0.007212,0.023227,0.021078,0.017196
773.422601,0.011643,0.040313,0.006441,0.022809,0.020514,0.016405
775.28627,0.011289,0.03933,0.005345,0.0214,0.019472,0.015764
777.149939,0.012514,0.040378,0.006529,0.021234,0.019673,0.016636
779.013608,0.012587,0.040295,0.006968,0.020563,0.01955,0.016102
780.877277,0.014038,0.041631,0.007738,0.021147,0.020094,0.016283
782.740946,0.015069,0.043524,0.006987,0.021978,0.020107,0.017116
784.604615,0.016448,0.046156,0.007814,0.022536,0.022069,0.019207
786.468284,0.017434,0.047996,0.010724,0.022784,0.024234,0.021177
788.331953,0.017664,0.048487,0.011319,0.02263,0.02342,0.020562
790.195621,0.02175,0.05196,0.012195,0.024284,0.024815,0.021702
792.05929,0.023729,0.053349,0.011693,0.024762,0.025052,0.021204
793.922959,0.026252,0.054953,0.013166,0.027434,0.027029,0.022993
795.786628,0.025849,0.054467,0.014053,0.028187,0.028141,0.024409
797.650297,0.02176,0.050841,0.012496,0.025957,0.026076,0.022618
799.513966,0.020872,0.050392,0.013548,0.026669,0.026219,0.022653
801.377635,0.021256,0.051876,0.015401,0.028994,0.028446,0.024676
803.241304,0.018904,0.050286,0.014227,0.027876,0.027747,0.023569
805.104973,0.018581,0.048835,0.014421,0.027092,0.027136,0.023457
806.968642,0.018892,0.047233,0.014664,0.026416,0.026525,0.023551
808.832311,0.019143,0.046687,0.015072,0.026739,0.027,0.024034
810.69598,0.019617,0.047689,0.015942,0.02644,0.02709,0.024259
812.559649,0.020368,0.048497,0.016177,0.025689,0.026732,0.023695
814.423317,0.021587,0.049099,0.015398,0.024644,0.025838,0.022739
816.286986,0.02383,0.051387,0.016683,0.02518,0.026841,0.023575
818.150655,0.026895,0.054076,0.018217,0.025908,0.028051,0.02482
820.014324,0.028599,0.055275,0.018268,0.02591,0.028453,0.025081
821.877993,0.030528,0.057794,0.020125,0.027524,0.030262,0.026214
823.741662,0.028301,0.05645,0.01863,0.026474,0.028268,0.024426
825.605331,0.02739,0.055657,0.019697,0.029058,0.029494,0.026119
827.469,0.023274,0.052092,0.020124,0.031626,0.031419,0.027964
829.332669,0.016305,0.046137,0.01972,0.031882,0.031104,0.027686
831.196338,0.012448,0.043363,0.021128,0.033551,0.031819,0.0286
833.060007,0.010123,0.042346,0.021353,0.034658,0.032413,0.028819
834.923676,0.010213,0.04324,0.022272,0.035825,0.03437,0.030144
836.787344,0.01102,0.04489,0.022408,0.03652,0.035639,0.031577
838.651013,0.013577,0.048772,0.023305,0.037671,0.037606,0.033575
840.514682,0.016304,0.053118,0.02436,0.038501,0.039064,0.035205
842.378351,0.016755,0.054984,0.024297,0.038833,0.039302,0.035513
844.24202,0.015051,0.052175,0.022444,0.038061,0.0385,0.034286
846.105689,0.01364,0.048711,0.022169,0.039113,0.03899,0.034577
847.969358,0.011591,0.045126,0.021819,0.039878,0.037915,0.033785
849.833027,0.009178,0.042024,0.019408,0.038934,0.035678,0.031603
851.696696,0.006869,0.039121,0.015709,0.037332,0.03333,0.028799
853.560365,0.006725,0.039184,0.014259,0.037831,0.033185,0.028543
855.424034,0.006557,0.03931,0.013513,0.037517,0.033003,0.0281
857.287703,0.006058,0.038717,0.012397,0.036494,0.032121,0.026917
859.151371,0.00558,0.038434,0.010736,0.035351,0.030651,0.025557
861.01504,0.007005,0.04024,0.009732,0.03489,0.029983,0.025331
862.878709,0.012054,0.045398,0.010576,0.035954,0.031348,0.026712
864.742378,0.013642,0.047424,0.010508,0.035626,0.031629,0.026669
866.606047,0.010792,0.045448,0.01126,0.035634,0.031506,0.026734
868.469716,0.007378,0.042591,0.011479,0.035298,0.03124,0.02671
870.333385,0.005701,0.041075,0.01087,0.034657,0.030936,0.026501
872.197054,0.00571,0.041901,0.011199,0.034863,0.031527,0.027088
874.060723,0.006643,0.043624,0.012551,0.03601,0.032124,0.028007
875.924392,0.006442,0.044451,0.013218,0.035831,0.031862,0.027966
877.788061,0.005412,0.045194,0.013399,0.034879,0.031734,0.027496
879.65173,0.006034,0.047156,0.015582,0.036163,0.033255,0.029029
881.515399,0.006665,0.048632,0.018012,0.037488,0.034268,0.030364
883.379067,0.006273,0.049178,0.019024,0.037835,0.034211,0.030597
885.242736,0.005152,0.049043,0.018528,0.037762,0.033791,0.030136
887.106405,0.004765,0.049395,0.017667,0.03825,0.034335,0.030462
888.970074,0.005608,0.051012,0.016764,0.039375,0.035167,0.031327
890.833743,0.005634,0.05216,0.015252,0.039556,0.035041,0.031099
892.697412,0.004639,0.052171,0.013007,0.038376,0.033768,0.029925
894.561081,0.004254,0.053141,0.011347,0.038567,0.033567,0.02983
896.42475,0.003535,0.054043,0.009409,0.039034,0.033504,0.029551
898.288419,0.003664,0.055385,0.008639,0.039592,0.03424,0.03004
900.152088,0.003081,0.056144,0.007626,0.03949,0.034362,0.03003
902.015757,0.002897,0.057322,0.007167,0.040214,0.034832,0.030625
903.879426,0.003237,0.058826,0.007408,0.041563,0.035981,0.031512
905.743094,0.003275,0.060556,0.007837,0.043011,0.037088,0.032486
907.606763,0.003992,0.063128,0.008912,0.045083,0.038727,0.034291
909.470432,0.003491,0.064882,0.009368,0.046043,0.039631,0.035262
911.334101,0.003562,0.066875,0.010383,0.047347,0.04113,0.036568
913.19777,0.003879,0.06903,0.011109,0.04875,0.042761,0.037813
915.061439,0.003993,0.071562,0.011882,0.050369,0.044213,0.039161
916.925108,0.004292,0.074144,0.012833,0.052001,0.045739,0.040595
918.788777,0.004689,0.076562,0.013689,0.053174,0.047062,0.041808
920.652446,0.004667,0.079033,0.014571,0.054147,0.048345,0.043092
922.516115,0.004615,0.081558,0.015266,0.05567,0.04977,0.044305
924.379784,0.004868,0.084252,0.016243,0.057456,0.051446,0.045799
926.243453,0.005768,0.087303,0.018357,0.059233,0.053412,0.04787
928.107121,0.006313,0.090324,0.020458,0.060648,0.055322,0.049547
929.97079,0.00647,0.093203,0.021561,0.061513,0.056937,0.050624
931.834459,0.007117,0.095595,0.022577,0.063103,0.058394,0.05175
933.698128,0.006941,0.09606,0.022908,0.064172,0.058526,0.051936
935.561797,0.007046,0.095855,0.023656,0.065004,0.058962,0.052462
937.425466,0.007302,0.094491,0.023989,0.06517,0.059292,0.052205
939.289135,0.007458,0.09286,0.024291,0.065265,0.059715,0.052024
941.152804,0.00663,0.0899,0.023755,0.064675,0.058967,0.051134
943.016473,0.006385,0.087185,0.024605,0.065112,0.058871,0.051077
944.880142,0.005911,0.084035,0.025903,0.065321,0.058803,0.050933
946.743811,0.004429,0.079817,0.025637,0.064093,0.057596,0.049641
948.60748,0.003647,0.076084,0.024833,0.062811,0.056272,0.048345
950.471148,0.003332,0.072595,0.023807,0.061056,0.054783,0.046626
952.334817,0.003714,0.069758,0.023183,0.059382,0.053408,0.045045
954.198486,0.003558,0.066256,0.021267,0.056666,0.050762,0.042815
956.062155,0.003863,0.063196,0.018609,0.053766,0.047747,0.040386
957.925824,0.003733,0.060235,0.015437,0.050766,0.044617,0.037799
959.789493,0.003691,0.057701,0.012734,0.048094,0.042092,0.035318
961.653162,0.004461,0.055985,0.011011,0.046382,0.040652,0.033967
963.516831,0.004537,0.053654,0.009012,0.044176,0.038398,0.032055
965.3805,0.004967,0.052032,0.007715,0.042197,0.036676,0.030549
967.244169,0.005515,0.050406,0.006836,0.040193,0.034957,0.029111
969.107838,0.005414,0.047957,0.006079,0.037968,0.032719,0.027144
970.971507,0.005231,0.045213,0.00528,0.035565,0.030519,0.025032
972.835176,0.005293,0.042814,0.004913,0.033364,0.028624,0.023483
974.698844,0.005446,0.040885,0.004751,0.031506,0.026919,0.02212
976.562513,0.005268,0.039114,0.004612,0.029958,0.025477,0.020736
978.426182,0.004746,0.037297,0.004401,0.028315,0.023815,0.019164
980.289851,0.004672,0.035895,0.004619,0.027409,0.022722,0.018297
982.15352,0.004546,0.034442,0.004748,0.026605,0.021804,0.017527
984.017189,0.005181,0.034149,0.005491,0.026397,0.021857,0.01758
985.880858,0.005323,0.033519,0.005803,0.025792,0.021733,0.017363
987.744527,0.004956,0.032555,0.006219,0.025083,0.021363,0.017084
989.608196,0.005415,0.032508,0.00759,0.02493,0.021527,0.01732
991.471865,0.005877,0.032613,0.009247,0.024518,0.021769,0.017832
993.335534,0.00616,0.032675,0.010795,0.023679,0.022089,0.018555
995.199203,0.006774,0.033502,0.01245,0.02304,0.022648,0.019375
997.062871,0.007482,0.035273,0.013525,0.023033,0.022801,0.019675
998.92654,0.007627,0.036665,0.012844,0.022909,0.021995,0.01881
1000.790209,0.00829,0.03753,0.012505,0.02287,0.021727,0.018336
1002.653878,0.009073,0.037541,0.013848,0.022899,0.022768,0.019184
1004.517547,0.009802,0.037951,0.016307,0.023026,0.024104,0.020862
1006.381216,0.011742,0.040704,0.018408,0.023932,0.025626,0.022546
1008.244885,0.014056,0.04462,0.017641,0.024343,0.025664,0.02208
1010.108554,0.016994,0.048914,0.015352,0.024559,0.024343,0.020356
1011.972223,0.020512,0.05241,0.013489,0.024825,0.023064,0.018509
1013.835892,0.023376,0.053546,0.012848,0.025381,0.022679,0.017661
1015.699561,0.022298,0.049656,0.013603,0.02614,0.022921,0.017868
1017.56323,0.015857,0.039883,0.014321,0.026382,0.022559,0.017889
1019.426898,0.009251,0.030764,0.015098,0.026671,0.022281,0.017804
1021.290567,0.006412,0.026481,0.016991,0.027523,0.022901,0.01851
1023.154236,0.00563,0.024942,0.019365,0.028442,0.023673,0.019392
1025.017905,0.005522,0.024605,0.021702,0.029792,0.024821,0.020351
1026.881574,0.00511,0.024244,0.023232,0.030549,0.025416,0.020831
1028.745243,0.004833,0.024136,0.024753,0.031352,0.026099,0.021628
1030.608912,0.004979,0.024313,0.026748,0.032545,0.027159,0.022741
1032.472581,0.005349,0.024899,0.028934,0.033862,0.028454,0.023917
1034.33625,0.004874,0.0245,0.029401,0.034146,0.028745,0.024018
1036.199919,0.004607,0.024091,0.029663,0.034595,0.02901,0.02414
1038.063588,0.005026,0.024498,0.030426,0.035469,0.029792,0.0247
1039.927257,0.004984,0.024371,0.030645,0.035442,0.029918,0.02475
1041.790926,0.005209,0.024523,0.031305,0.035883,0.030164,0.025098
1043.654594,0.005265,0.024648,0.031784,0.036184,0.030287,0.025334
1045.518263,0.005308,0.024829,0.032473,0.035893,0.030249,0.025264
1047.381932,0.006141,0.025569,0.034562,0.036321,0.030734,0.026027
1049.245601,0.006669,0.025909,0.037414,0.036708,0.031083,0.026699
1051.10927,0.00675,0.026151,0.040767,0.036851,0.031532,0.027157
1052.972939,0.006733,0.026224,0.044391,0.03702,0.031844,0.027532
1054.836608,0.006623,0.026038,0.048298,0.037404,0.032475,0.028279
1056.700277,0.006836,0.026248,0.053177,0.038342,0.033618,0.029445
1058.563946,0.006825,0.026366,0.058475,0.039318,0.034503,0.030572
1060.427615,0.006506,0.026388,0.063169,0.040315,0.03547,0.031525
1062.291284,0.006637,0.026871,0.067988,0.042196,0.037356,0.033076
1064.154953,0.006886,0.027118,0.072532,0.044081,0.039204,0.034704
1066.018621,0.007025,0.027201,0.076517,0.045861,0.040998,0.036438
1067.88229,0.006906,0.027382,0.079721,0.04781,0.042847,0.038111
1069.745959,0.006792,0.027713,0.081968,0.049918,0.04477,0.039872
1071.609628,0.006711,0.02831,0.083448,0.052446,0.047033,0.04169
1073.473297,0.006867,0.029513,0.085089,0.055887,0.050374,0.044249
1075.336966,0.006663,0.030498,0.086808,0.059465,0.053955,0.047176
1077.200635,0.006899,0.031949,0.089283,0.063969,0.058153,0.050904
1079.064304,0.007673,0.034055,0.092644,0.069213,0.063312,0.055353
1080.927973,0.008055,0.035984,0.096329,0.074258,0.068692,0.059648
1082.791642,0.008703,0.038365,0.101159,0.079271,0.074142,0.064073
1084.655311,0.009625,0.040911,0.106692,0.084158,0.079558,0.068575
1086.51898,0.01055,0.04341,0.111737,0.088364,0.084293,0.072423
1088.382648,0.011727,0.046615,0.116071,0.092192,0.088013,0.075467
1090.246317,0.013201,0.050191,0.119279,0.095391,0.090506,0.077228
1092.109986,0.014145,0.052758,0.121423,0.097957,0.092207,0.077993
1093.973655,0.013761,0.052186,0.122903,0.099616,0.092853,0.077998
1095.837324,0.01247,0.04863,0.124104,0.100301,0.092457,0.07757
1097.700993,0.011008,0.04413,0.124353,0.099906,0.091462,0.076469
1099.564662,0.01041,0.041108,0.124571,0.099629,0.091038,0.07601
1101.428331,0.010564,0.039844,0.124774,0.099472,0.091001,0.076034
1103.292,0.010964,0.039865,0.124715,0.099568,0.091463,0.076481
1105.155669,0.011348,0.040641,0.1238,0.10004,0.092347,0.077175
1107.019338,0.011214,0.041588,0.121618,0.100578,0.093141,0.07767
1108.883007,0.01136,0.042772,0.119258,0.101408,0.093841,0.078026
1110.746675,0.011741,0.044038,0.117061,0.102466,0.09445,0.07829
1112.610344,0.011248,0.044199,0.113676,0.102543,0.094052,0.077457
1114.474013,0.01094,0.044263,0.110666,0.102434,0.093675,0.076913
1116.337682,0.010931,0.044589,0.108233,0.101873,0.09304,0.076387
1118.201351,0.011092,0.044909,0.106275,0.100602,0.091963,0.075495
1120.06502,0.01139,0.044942,0.104438,0.098267,0.089933,0.074008
1121.928689,0.011716,0.044496,0.102095,0.094732,0.08703,0.071908
1123.792358,0.012728,0.04432,0.099716,0.091162,0.08414,0.069653
1125.656027,0.01448,0.045063,0.097719,0.088619,0.082037,0.067951
1127.519696,0.016597,0.046389,0.095555,0.086671,0.08025,0.066365
1129.383365,0.018643,0.04795,0.093027,0.085576,0.078975,0.065172
1131.247034,0.019654,0.048665,0.090311,0.085238,0.078406,0.06448
1133.110703,0.018424,0.047372,0.087598,0.085453,0.078342,0.064152
1134.974371,0.016356,0.045367,0.085384,0.086374,0.078892,0.064544
1136.83804,0.014589,0.044099,0.083116,0.087065,0.079421,0.065057
1138.701709,0.013336,0.043863,0.079672,0.086631,0.07896,0.064431
1140.565378,0.013147,0.045088,0.076064,0.08615,0.078362,0.063898
1142.429047,0.013501,0.046646,0.072336,0.085249,0.07749,0.063189
1144.292716,0.013867,0.047504,0.0677,0.083444,0.076077,0.061887
1146.156385,0.014459,0.048021,0.062689,0.081028,0.074364,0.0603
1148.020054,0.014823,0.04861,0.057003,0.077906,0.071882,0.058252
1149.883723,0.015614,0.050361,0.051001,0.074774,0.069355,0.056416
1151.747392,0.017196,0.053699,0.045604,0.072192,0.067755,0.05537
1153.611061,0.018588,0.057496,0.04024,0.069031,0.066254,0.054358
1155.47473,0.02026,0.062223,0.035617,0.066268,0.065738,0.054344
1157.338398,0.022633,0.067944,0.032012,0.064212,0.066563,0.055503
1159.202067,0.025666,0.074073,0.030036,0.063178,0.068777,0.058086
1161.065736,0.029004,0.080186,0.03017,0.062809,0.071547,0.06106
1162.929405,0.032874,0.086625,0.032144,0.062904,0.073971,0.063369
1164.793074,0.038033,0.093941,0.034656,0.063497,0.075206,0.064112
1166.656743,0.043563,0.101086,0.036265,0.064812,0.075247,0.063388
1168.520412,0.046053,0.104757,0.035779,0.066261,0.074376,0.061605
1170.384081,0.042801,0.101956,0.032855,0.067337,0.073096,0.059519
1172.24775,0.03562,0.093835,0.028798,0.068548,0.071888,0.058119
1174.111419,0.027619,0.083819,0.024419,0.069347,0.070851,0.057236
1175.975088,0.021641,0.075261,0.020724,0.06947,0.070028,0.056504
1177.838757,0.018509,0.069925,0.018543,0.069541,0.069639,0.056314
1179.702425,0.017231,0.067628,0.017136,0.069296,0.069273,0.055988
1181.566094,0.017571,0.068536,0.016793,0.069236,0.069431,0.056314
1183.429763,0.018648,0.071232,0.016896,0.069006,0.069702,0.056848
1185.293432,0.020172,0.074619,0.016981,0.068442,0.069926,0.05722
1187.157101,0.022411,0.079145,0.017527,0.068038,0.070483,0.057727
1189.02077,0.025308,0.08438,0.018543,0.067782,0.071266,0.058618
1190.884439,0.028624,0.089703,0.019897,0.067583,0.072241,0.059643
1192.748108,0.031447,0.094721,0.021285,0.067185,0.07303,0.060446
1194.611777,0.033642,0.099137,0.022874,0.066465,0.07341,0.060949
1196.475446,0.035577,0.103121,0.025061,0.06567,0.073716,0.061545
1198.339115,0.036657,0.106468,0.027313,0.065029,0.074121,0.062162
1200.202784,0.035589,0.10789,0.028841,0.064812,0.074253,0.062525
1202.066453,0.032281,0.107141,0.028538,0.064319,0.073561,0.062015
1203.930121,0.029262,0.10713,0.027623,0.064566,0.073551,0.062001
1205.79379,0.027504,0.108907,0.026339,0.065438,0.073808,0.062217
1207.657459,0.026818,0.111855,0.024579,0.066055,0.073648,0.06205
1209.521128,0.027074,0.11505,0.022883,0.066402,0.073297,0.061615
1211.384797,0.027534,0.117133,0.021143,0.066589,0.072843,0.061013
1213.248466,0.027993,0.118027,0.019832,0.066766,0.072352,0.060431
1215.112135,0.027726,0.117534,0.018942,0.066515,0.071633,0.059603
1216.975804,0.026617,0.115767,0.018293,0.066219,0.070802,0.05885
1218.839473,0.024787,0.112888,0.017752,0.066328,0.070363,0.058495
1220.703142,0.022129,0.10907,0.017222,0.066255,0.069689,0.057854
1222.566811,0.019849,0.105798,0.017392,0.066463,0.069333,0.057741
1224.43048,0.018351,0.103551,0.017856,0.06644,0.069149,0.057609
1226.294148,0.017765,0.102354,0.018251,0.06644,0.069156,0.057506
1228.157817,0.018041,0.102187,0.018666,0.066557,0.0692,0.057431
1230.021486,0.019168,0.103022,0.019715,0.067206,0.069937,0.057906
1231.885155,0.020602,0.104366,0.020855,0.068081,0.070968,0.058705
1233.748824,0.022166,0.10663,0.022334,0.069332,0.07252,0.060168
1235.612493,0.023539,0.110346,0.024118,0.071025,0.074596,0.062114
1237.476162,0.02453,0.114805,0.026118,0.073297,0.077318,0.064422
1239.339831,0.02546,0.119144,0.028561,0.075536,0.080244,0.066817
1241.2035,0.026008,0.122813,0.031463,0.077463,0.082888,0.06914
1243.067169,0.025865,0.125424,0.034167,0.078528,0.084616,0.070522
1244.930838,0.026277,0.127983,0.036763,0.079254,0.085694,0.071626
1246.794507,0.026766,0.129341,0.037798,0.07845,0.084882,0.071121
1248.658175,0.028114,0.1301,0.038142,0.076952,0.083534,0.069813
1250.521844,0.030271,0.13034,0.037937,0.074844,0.081605,0.067953
1252.385513,0.032312,0.129519,0.036523,0.072245,0.079119,0.065797
1254.249182,0.034476,0.128782,0.034438,0.069983,0.077022,0.063906
1256.112851,0.036347,0.128433,0.032222,0.067811,0.075197,0.06234
1257.97652,0.038152,0.128625,0.030573,0.065793,0.073922,0.061445
1259.840189,0.039674,0.128923,0.029506,0.064292,0.073269,0.061161
1261.703858,0.040456,0.129033,0.028528,0.06305,0.07249,0.060621
1263.567527,0.040272,0.128613,0.027697,0.062092,0.071653,0.05994
1265.431196,0.039298,0.12755,0.027183,0.061387,0.071132,0.059577
1267.294865,0.03796,0.126696,0.027443,0.061479,0.071419,0.05982
1269.158534,0.036004,0.125902,0.027855,0.062109,0.071803,0.060365
1271.022202,0.033508,0.12529,0.027991,0.063466,0.072505,0.061084
1272.885871,0.030654,0.125015,0.027563,0.064795,0.072969,0.061472
1274.74954,0.02874,0.126138,0.027693,0.066508,0.074313,0.062805
1276.613209,0.028005,0.128796,0.028537,0.06895,0.076618,0.064832
1278.476878,0.027285,0.131898,0.029322,0.07109,0.078734,0.066555
1280.340547,0.026303,0.134696,0.029891,0.072241,0.080169,0.067851
1282.204216,0.025505,0.136184,0.030438,0.072342,0.080631,0.068442
1284.067885,0.024954,0.13579,0.030918,0.071665,0.079922,0.067995
1285.931554,0.024715,0.133741,0.031934,0.070617,0.078768,0.067166
1287.795223,0.02424,0.130081,0.032137,0.068406,0.076405,0.065129
1289.658892,0.023531,0.125521,0.031474,0.065731,0.073371,0.062471
1291.522561,0.023164,0.121574,0.030718,0.063472,0.070588,0.059697
1293.38623,0.023347,0.118957,0.03054,0.062192,0.068834,0.058056
1295.249898,0.023956,0.117308,0.030493,0.061024,0.067489,0.056904
1297.113567,0.024832,0.116399,0.03057,0.059946,0.066558,0.056094
1298.977236,0.025735,0.115637,0.030674,0.058955,0.065835,0.055371
1300.840905,0.026245,0.11448,0.030708,0.057415,0.064708,0.054306
1302.704574,0.027083,0.113173,0.031264,0.055176,0.063201,0.053096
1304.568243,0.027958,0.111474,0.031874,0.052789,0.061571,0.051804
1306.431912,0.028668,0.109631,0.031877,0.050089,0.059374,0.050158
1308.295581,0.029493,0.108378,0.031758,0.047486,0.057442,0.048891
1310.15925,0.030612,0.107934,0.031893,0.045167,0.056069,0.048136
1312.022919,0.032502,0.108882,0.03272,0.04387,0.05575,0.048234
1313.886588,0.034043,0.109739,0.033036,0.042015,0.055073,0.04778
1315.750257,0.035635,0.110702,0.033467,0.039984,0.054334,0.047285
1317.613925,0.037399,0.112018,0.034165,0.038979,0.054139,0.047171
1319.477594,0.037779,0.111281,0.033882,0.037586,0.052627,0.045686
1321.341263,0.036249,0.10766,0.032298,0.034993,0.049132,0.042183
1323.204932,0.034014,0.102281,0.030737,0.033111,0.04599,0.0391
1325.068601,0.031088,0.095392,0.028624,0.031442,0.043043,0.036231
1326.93227,0.027663,0.087813,0.025948,0.029487,0.039882,0.033149
1328.795939,0.024311,0.081137,0.023297,0.027865,0.03687,0.03045
1330.659608,0.021966,0.076274,0.021579,0.027318,0.035111,0.028922
1332.523277,0.019891,0.072518,0.020077,0.027058,0.03414,0.027852
1334.386946,0.017845,0.069431,0.019012,0.027237,0.03375,0.027611
1336.250615,0.016676,0.067775,0.01952,0.029232,0.035363,0.029556
1338.114284,0.016122,0.067373,0.020591,0.03184,0.037815,0.032296
1339.977952,0.015517,0.066776,0.021847,0.033214,0.038564,0.032836
1341.841621,0.0144,0.06467,0.023577,0.033187,0.037579,0.031161
1343.70529,0.013957,0.063162,0.027642,0.034171,0.038043,0.030762
1345.568959,0.014094,0.063033,0.033468,0.036836,0.04081,0.032901
1347.432628,0.014733,0.063612,0.037597,0.038255,0.042494,0.034204
1349.296297,0.015226,0.064418,0.038925,0.037857,0.042517,0.034504
1351.159966,0.015747,0.064966,0.037885,0.036096,0.041089,0.033436
1353.023635,0.016838,0.065702,0.036314,0.034459,0.03991,0.032606
1354.887304,0.017547,0.06617,0.034299,0.032138,0.038283,0.031289
1356.750973,0.018124,0.066774,0.032867,0.030357,0.037133,0.030334
1358.614642,0.018664,0.067174,0.031795,0.029408,0.036652,0.030132
1360.478311,0.019851,0.068985,0.031862,0.030166,0.038316,0.032419
1362.34198,0.020941,0.071224,0.031657,0.030401,0.039342,0.033954
1364.205648,0.020974,0.071472,0.030345,0.028635,0.037867,0.032527
1366.069317,0.02086,0.070553,0.028698,0.02633,0.035588,0.029883
1367.932986,0.022377,0.0722,0.029516,0.027445,0.037012,0.031154
1369.796655,0.023255,0.073028,0.029135,0.027491,0.03725,0.031297
1371.660324,0.024494,0.074563,0.029106,0.02855,0.0382,0.032264
1373.523993,0.026872,0.078814,0.029362,0.032254,0.041557,0.035522
1375.387662,0.028385,0.082489,0.027209,0.034981,0.043626,0.036903
1377.251331,0.028724,0.082191,0.022277,0.033022,0.04034,0.032737
1379.115,0.030726,0.081282,0.020424,0.03209,0.038464,0.030659
